PlotIdx,SPAD,A1200,N,Ca,Cb
PlotIdx,SPAD,A1200,N,Ca,Cb
PlotIdx,SPAD,A1200,N,Ca,Cb
0,66.54259889014537
0,66.54259889014537,-16.214946924970786
0,66.54259889014537,-16.214946924970786,10.024335600753071
0,66.54259889014537,-16.214946924970786,10.024335600753071,7.7729293653772435
0,66.54259889014537,-16.214946924970786,10.024335600753071,7.7729293653772435,1.869928206096981
PlotIdx,SPAD,A1200,N,Ca,Cb
0,66.5698120767792
0,66.5698120767792,-15.321731872561383
0,66.5698120767792,-15.321731872561383,10.0200041391636
0,66.5698120767792,-15.321731872561383,10.0200041391636,7.689789945607902
0,66.5698120767792,-15.321731872561383,10.0200041391636,7.689789945607902,1.8521086480185138
PlotIdx,SPAD,A1200,N,Ca,Cb
0,66.98828746023916
0,66.98828746023916,-14.76169055974162
0,66.98828746023916,-14.76169055974162,10.023636051061855
0,66.98828746023916,-14.76169055974162,10.023636051061855,7.614204523698896
0,66.98828746023916,-14.76169055974162,10.023636051061855,7.614204523698896,1.8322662745713625
